"Parameter","Mean","SE","SD","X2.50.","X25.","X50.","X75.","X97.50.","Neff","Rhat","lakeNum","parm","Lake","County","WBIC","N","Latitude","Longitude","Lake.area..ha.","Maximum.depth..m.","hansenAvgWLY","hansenWLYSD","treatyAvgWLY","treatyWLYSD","bassMCPE","bassSDCPE","panMCPE","panSDCPE","yoyMWLYCPE","yoySDWLYCPE","avgdurStrat","gdd10","gdd5","peak_temp","coef_var.0.30","coef_var.30.60","avgIceCover","iceCoverSD","Panfish","Catfish","Largemouth.Bass","Musky","Northern.Pike","Rainbow.Smelt","Smallmouth.Bass","Sturgeon","Trout","Walleye","Cisco","Landlock","publicaccess","accessscore","mroad_dist","Road_dist","Area","Length","MaxDepth","MeanDepth","ripDeveloped","ripForest","ripShrubScrub","ripGrassland","ripPasture","ripCultivated","ripWetlands","Secchi_satellite","Secchi","Calcium","Conductance","Alkalinity","pH","totalP","Color","Dissolved.OC","MEI","HUC10","wshedDeveloped","wshedBarren","wshedForest","wshedShrubScrub","wshedGrassland","wshedPasture","wshedCultivated","wshedWetlands","catch","harvest","release","cpue","avgL","meanNSto","sdNSto","stoLen","stoLenSD","meanLBsto","sdLBsto","sumNSto","sumLBSto"
"q[61]",1.253206227,0.004413568,0.243456719,0.531512707,1.153280464,1.346147999,1.435103091,1.465161473,3042.733831,1.0013039,61,"q","Round","Price",2267800,5,45.92,-90.08,293.8,7.32,4.4725,0.924936291242344,NA,NA,NA,NA,NA,NA,NA,NA,43.2647058823529,1391.90261574316,2272.99256718844,26.8495835474515,0.323980955834179,0.167626640908782,156.742857142857,12.7471862111809,1,0,0,1,1,0,1,1,0,1,0,0,1,3,2702.46975,0,3027321.752,10668.39298,7.2,4.8,0.012805588,0.74854482,0.01862631,0.074505239,0,0,0.145518044,0.987133363,1.5,NA,53,21,6.4,NA,2,NA,11.04166667,705000302,0.02741658,5.17e-05,0.455477526,0.026198571,0.004064511,0.005180158,0.017009736,0.464601221,2.34699453551913,0.620218579234973,3.28472222222222,0.00719083511373434,12.6563606676343,NA,NA,NA,NA,NA,NA,NA,NA
"q[62]",1.237394048,0.003741633,0.206483105,0.759113182,1.10113099,1.281408429,1.418931811,1.47575962,3045.415555,0.999531231,62,"q","Round","Sawyer",2395600,5,45.99,-91.31,1235.91,22.56,1.85,1.01222527136997,0.83,NA,1.2872,NA,46.661,NA,177.87495,NA,88.1470588235294,1437.39993985763,2354.81864212644,25.7264106615861,0.358589584365378,0.173411259312844,135.2,12.0557528371557,1,0,1,1,1,0,1,0,0,1,1,0,1,3,0,0,13330232.32,32241.99285,22.2,9.9,0.099247091,0.801505818,0,0,0.003080082,0,0.096167009,5.058131248,5.4,NA,85,41,7.8,NA,3,NA,8.585858586,705000104,0.059256596,0.00028875,0.704744339,0.009837141,0.00746232,0.073933737,0.02583821,0.118638907,2.47761194029851,0.606965174129353,4.66666666666667,0.00843011735582857,17.2933879393832,2468.5,1600.18264582516,7,0,NA,NA,4937,0
"q[63]",0.77031837,0.004251957,0.237097471,0.371997898,0.595813542,0.747111674,0.926609427,1.297742023,3109.396635,0.999594795,63,"q","Sand","Oneida",1597000,5,45.85,-89.38,218.53,7.62,3.112962963,0.823578710888776,NA,NA,NA,NA,NA,NA,NA,NA,68.0588235294118,1479.20559628837,2387.7458087988,27.1046854675077,0.333084474288944,0.142952199337433,146.771428571429,12.5489294464548,1,0,1,1,1,0,1,0,0,1,0,0,1,3,17.914026,0,2215273.49,8051.579645,7.5,3.9,0.032432432,0.606756757,0,0.018918919,0,0,0.341891892,2.103983754,1.35,4.075,44.8,15.195,6.696666667,0.0195,1,NA,11.48717949,707000104,0.044235568,0.000430392,0.423438934,0.002080227,0.011044161,0.005254367,0.036534629,0.476981724,2.09375,0.537190082644628,4.14285714285714,0.00517147980547232,12.14,NA,NA,NA,NA,NA,NA,NA,NA
"q[64]",0.732271134,0.004354279,0.241569765,0.333236995,0.561402072,0.700281175,0.88404246,1.279667748,3077.886574,1.002399004,64,"q","Sand","Sawyer",2393200,5,45.85,-91.47,375.55,15.24,3.748,2.70608019097735,2.84,NA,2.2526,NA,2.05952,NA,78.24567,NA,129.235294117647,1557.99080378538,2490.37474829171,27.0339052340795,0.342573018099567,0.144366753548117,139.828571428571,12.6083205820268,1,0,1,1,1,0,1,0,0,1,0,0,1,3,21.9678,19.730802,3842505.063,8899.579816,15,6.3,0.138033764,0.710029791,0,0,0,0,0.151936445,1.856008882,3.3,NA,77,34,7.2,NA,3,NA,12.22222222,705000104,0.059256596,0.00028875,0.704744339,0.009837141,0.00746232,0.073933737,0.02583821,0.118638907,6.02816901408451,0.0140845070422535,11.2972972972973,0.0212424383679488,16,66134.6,104689.987896647,4.15,3.2949456242352,22.5,7.77817459305202,330673,45
"q[65]",1.336407615,0.003524706,0.201607092,0.68503291,1.288116515,1.418553224,1.471979446,1.488011122,3271.642019,0.998874212,65,"q","Shell","Washburn",2496300,7,45.72,-91.9,1044.09,10.97,1.378,0.444600944668362,NA,NA,NA,NA,NA,NA,NA,NA,49.7352941176471,1555.40635764916,2484.80094681347,26.5411064457086,0.314641611333971,0.127088341099537,143.257142857143,12.3009871845428,1,0,1,1,1,0,1,0,0,1,0,1,1,3,137.344821,26.326372,10171220.35,18976.00597,10.8,6.9,0.341005968,0.379369139,0,0.002557545,0.030690537,0,0.246376812,2.713940109,3.4,3,33.68736559,10,7.08609319,0.023,4,NA,4.882226897,703000104,0.077159109,0.000811395,0.589003077,0.00245387,0.007788084,0.204062663,0.057510656,0.061211145,0.843137254901961,0.577342047930283,2.44897959183673,0.00294409110233635,15.0836282711283,NA,NA,NA,NA,NA,NA,NA,NA
"q[66]",1.36595595,0.002420198,0.132862385,0.958265031,1.341589007,1.415513752,1.445470898,1.456953899,3013.715667,1.001453706,66,"q","Sherman","Vilas",1880700,25,46.07,-89.92,49.78,5.79,3.48,1.5474963093934,NA,NA,NA,NA,NA,NA,NA,NA,69.9705882352941,1455.09460400019,2343.70101282111,26.9282402807616,0.337286928189338,0.15195585159279,152.257142857143,12.6592046426651,1,0,1,1,0,0,0,0,0,1,0,1,1,3,265.45842,270.665609,511080.4619,3619.706892,5.7,NA,0.015384615,0.346153846,0,0,0,0,0.638461538,3.228498148,2.8,3.15,31.5,10.36833333,6.786666667,0.011,1,NA,NA,705000202,0.056753788,8.33e-05,0.427091693,0.023926221,0.003209916,0.00014815,0.013537204,0.475249695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"q[67]",1.15161958,0.002972691,0.167140186,0.804871776,1.037243969,1.158942684,1.279084088,1.432286834,3161.274607,1.000011177,67,"q","Siskiwit","Bayfield",2882300,24,46.79,-91.12,133.55,3.96,4.50827586206897,2.70241964194724,2.59,NA,1.2872,NA,0.33789,NA,93.322,NA,37.0294117647059,1511.89530547674,2414.24439714666,28.7219581205166,0.312667447463339,0.160421384404123,150.542857142857,14.4595640182074,1,0,0,0,0,0,1,0,0,1,0,0,1,3,2080.662006,6.504447,1152564.608,6939.032373,3.9,2.4,0.001356852,0.891451832,0,0,0,0,0.107191316,NA,1.5,NA,61,15,6.2,NA,2,5.9,25.41666667,401030109,0.044689519,0.000528294,0.782511808,0.081053536,0.003627722,0.031316037,0.002886912,0.053386173,1.91176470588235,0.235294117647059,3.22941176470588,0.00684373701549296,16.0847222222222,NA,NA,NA,NA,NA,NA,NA,NA
"q[68]",0.375115039,0.00286275,0.161368255,0.143153413,0.259152345,0.345456529,0.460380257,0.771359162,3177.381281,0.999007694,68,"q","Sissabagama","Sawyer",2393500,5,45.8,-91.52,290.97,14.63,5.055,2.40851960063992,2.03,0.579827560572969,49.3963,45.5093924371662,15.1447125,7.44647433753132,15.99346,19.8420951026045,145,1575.73079058588,2508.08339839593,27.2174778523371,0.345336467952293,0.144006723102002,140.314285714286,12.2276721573059,1,0,1,1,1,0,1,0,0,1,0,0,1,3,3119.123217,0,3259405.223,14901.20538,14.4,NA,0.053741497,0.678231293,0,0.000680272,0.03877551,0.002040816,0.226530612,2.054868864,NA,8.665384615,72.85420664,34,7.669952776,NA,3,NA,NA,705000104,0.059256596,0.00028875,0.704744339,0.009837141,0.00746232,0.073933737,0.02583821,0.118638907,1.97916666666667,0.62890625,3.32565789473684,0.00844833055864782,15.6648593144217,9788,9915.81696079552,5.91875,2.69151278492757,394.875,324.453579114178,78304,3159
"q[69]",1.074178074,0.004414641,0.246252849,0.572905141,0.893301484,1.086295546,1.276453729,1.443259694,3111.513942,1.001797332,69,"q","Snipe","Vilas",1018500,8,45.93,-89.36,96.72,4.57,3.944,1.73628338700801,NA,NA,NA,NA,NA,NA,NA,NA,24.0294117647059,1367.31534720747,2246.72668046704,26.6907471546416,0.321754995633365,0.152880047253456,155.4,13.0433665809371,1,0,1,1,0,0,0,0,0,1,0,1,1,3,240.653622,7.419817,872113.3811,5826.297288,4.5,3,0.09252669,0.745551601,0.010676157,0,0,0,0.151245552,3.291165397,1.2,2.893,28.2,8.745,7.1,0.054,4,NA,9.4,707000104,0.044235568,0.000430392,0.423438934,0.002080227,0.011044161,0.005254367,0.036534629,0.476981724,5.69142857142857,0.503703703703704,8.52487562189055,0.0193992316072001,16.5899760383387,NA,NA,NA,NA,NA,NA,NA,NA
"q[70]",1.000862759,0.003076222,0.168463022,0.68005337,0.884941387,0.998357952,1.11086724,1.343148687,2998.982484,1.000458442,70,"q","Squaw","Vilas",2271600,29,45.9,-89.99,317.68,6.4,3.91148148148148,0.964072705938812,NA,NA,NA,NA,NA,NA,NA,NA,58.6764705882353,1494.16891405918,2401.73131020092,27.2167381449676,0.320887703893769,0.138562299702777,148.514285714286,11.474707297488,1,0,1,1,1,0,1,0,0,1,0,0,1,3,1429.085654,0,2976717.382,15890.45153,6.3,NA,0.060165975,0.586445367,0.004149378,0,0,0,0.349239281,1.783849432,1.5,NA,59,25,7,NA,4,NA,NA,705000302,0.02741658,5.17e-05,0.455477526,0.026198571,0.004064511,0.005180158,0.017009736,0.464601221,4.19298245614035,0.859649122807018,5.0353982300885,0.0152089307545179,12.0890756302521,NA,NA,NA,NA,NA,NA,NA,NA
"q[71]",1.312878252,0.002675403,0.140502008,0.976846737,1.232235592,1.352399589,1.428050224,1.456087056,2757.95263,0.999339643,71,"q","Squirrel","Oneida",1536300,29,45.84,-89.9,532.97,14.02,5.1639231725,0.971682308808174,NA,NA,NA,NA,NA,NA,NA,NA,81.2058823529412,1445.52056361946,2361.55543909929,26.0862415937574,0.326440025119015,0.146139342409134,142.257142857143,12.1469987993715,1,0,1,1,1,0,1,0,0,1,0,0,1,3,1217.038681,0,5299293.959,22207.44146,13.8,4.8,0.044534413,0.674595142,0.004048583,0,0,0,0.276821862,2.121219416,1.5,10.8,91,39.0375,7.315,0.029,4,NA,18.95833333,707000108,0.075695592,0.001003713,0.574319289,0.002320271,0.0082752,0.001090614,0.018494822,0.318800498,1.60200668896321,0.642140468227425,3.48684210526316,0.00455924628644714,14.4175824175824,NA,NA,NA,NA,NA,NA,NA,NA
"q[72]",1.244903292,0.004575734,0.235873677,0.566810125,1.145198381,1.325463162,1.422244232,1.458086626,2657.280324,1.000081425,72,"q","Star","Vilas",1593100,6,46.01,-89.47,488.05,20.42,4.3834129354,1.29968998686426,NA,NA,NA,NA,NA,NA,NA,NA,127.764705882353,1325.10269344818,2215.42950946727,25.1492609236719,0.378126655427824,0.16965577887607,138.971428571429,12.4013417544605,1,0,1,1,1,0,1,0,0,1,1,0,1,3,46.342789,9.133241,4934021.195,19124.09408,20.4,6.9,0.136496778,0.598125366,0,0.005858231,0,0,0.259519625,4.088890267,2.7,9.7,66.33333333,30.13,8.035,0.013,4,NA,9.61352657,707000105,0.069134014,0.000903114,0.554106114,0.002744244,0.014973365,0.000828945,0.003717164,0.353593041,1.70084269662921,0.884507042253521,3.00520833333333,0.00659551217992767,14.110298245614,NA,NA,NA,NA,NA,NA,NA,NA
"q[73]",0.535012114,0.003714238,0.203501716,0.227133232,0.386554954,0.500157313,0.651462377,1.02196694,3001.903334,0.998976381,73,"q","Teal","Sawyer",2417000,6,46.08,-91.1,424.52,9.45,5.054,1.42029222345262,NA,NA,NA,NA,NA,NA,NA,NA,131.352941176471,1527.83203445618,2436.67677208598,26.6053169247227,0.320293569880422,0.130843763754916,149.371428571429,12.0344742896635,1,0,1,1,1,0,1,0,0,1,0,0,1,1,367.077811,6.745754,4145527.118,17887.27036,9.3,4.5,0.017759563,0.80942623,0,0,0,0,0.172814208,1.211124004,3,NA,70,30,7.2,NA,3,NA,15.55555556,705000101,0.033442271,0,0.529365491,0.055719006,0.00148917,0.000645609,0.000221241,0.379117211,4.928,0.68,2,0.0180090381667547,13.8047058823529,4350.71428571429,3536.72945503261,6.85714285714286,0.652832655579113,446,425.130568178766,30455,3122
"q[74]",0.761847378,0.005564677,0.306964667,0.253357391,0.520307496,0.730185317,0.980230685,1.380504515,3042.964014,0.99991231,74,"q","Tenderfoot","Vilas",2962400,5,46.22,-89.52,176.85,10.06,11.2175,7.78364685307172,NA,NA,NA,NA,NA,NA,NA,NA,95.2352941176471,1390.79557616595,2276.68421941408,26.1392655660712,0.345161634811527,0.144207291830024,149.857142857143,12.1271277263314,1,0,1,1,1,0,1,0,0,1,0,0,1,1,4305.601286,6.19157,1833588.763,10183.61021,9.9,4.74,0.092088197,0.448767834,0,0,0,0,0.459143969,2.266102892,2.235833333,11.845,93.276875,41.21166667,7.493333333,0.0425,4,NA,19.67866561,402010201,0.027350765,0.000592794,0.671241062,0.004259514,0.018140462,0.022813019,0.017541931,0.238060453,3.09027777777778,0.375,5.01315789473684,0.00815542431752787,18.3192307692308,NA,NA,NA,NA,NA,NA,NA,NA
"q[75]",0.67655123,0.003190373,0.182919569,0.36320726,0.546112418,0.66316248,0.792053983,1.077875368,3287.285657,0.999776003,75,"q","Tomahawk","Oneida",1542700,7,45.84,-89.68,1372.7,25.6,2.02856918233333,0.568585072494933,NA,NA,NA,NA,NA,NA,NA,NA,140.882352941176,1358.9877347644,2246.80020838881,24.9196148517069,0.311252572918557,0.130082070348457,150.4,11.7152489868346,1,0,1,1,1,0,1,0,0,1,1,0,1,3,5.013736,0,14009344.41,49800.54049,25.2,9.9,0.057142857,0.660098522,0.010098522,0.007881773,0,0,0.264778325,4.844880684,4.095555556,9.7075,101,41.02016667,7.303888889,0.015785714,4,NA,10.2020202,707000108,0.075695592,0.001003713,0.574319289,0.002320271,0.0082752,0.001090614,0.018494822,0.318800498,0.469879518072289,0.201946472019465,1.78181818181818,0.00114833568876607,20.4944270015699,43453.0285714286,129547.928802769,6.05742857142857,2.70480220311637,360.028571428571,299.453471365094,1520856,12601
"q[76]",1.067544063,0.003657505,0.205508134,0.671191783,0.921116401,1.071705662,1.219091356,1.44881828,3157.099168,0.999814103,76,"q","Trout","Vilas",2331600,10,46.03,-89.7,1544.29,35.66,2.16875,0.505129049989067,NA,NA,NA,NA,NA,NA,NA,NA,167.617647058824,1302.13186706357,2194.007942771,24.9092400012367,0.357365980013471,0.205925922066136,131,11.7848357197365,1,0,1,1,1,0,1,0,1,1,1,0,1,3,37.892936,8.154251,15638240.96,32448.08454,35.1,14.7,0.119496855,0.625786164,0.000698812,0.01397624,0,0,0.240041929,4.575710273,4.7,11.75166667,83,37.3675,7.556666667,0.01175,4,NA,5.646258503,705000201,0.05795126,6.37e-05,0.530356801,0.016239447,0.004555621,0.000323022,0.003844393,0.386665721,1.91738950846758,0.891367203634862,3.37522441651706,0.004911444601763,18.0170927798877,33711.8076923077,36630.9501181929,1.73769230769231,0.205159600161585,41.7692307692308,40.6313255430415,876507,1086
"q[77]",0.894702554,0.004116709,0.229265895,0.487336269,0.725548168,0.875653683,1.054392453,1.373811626,3101.548867,0.99935133,77,"q","Two Sisters","Oneida",1588200,8,45.77,-89.53,290.97,19.2,2.62804394066667,0.871295817103362,3.26,0.721248916810278,7.2405,6.37131494120327,7.6226375,8.00396439488661,10.57113,1.2059988995849,143.970588235294,1409.15906452897,2323.12247790019,25.7642083721319,0.364208795153417,0.162239078504971,137.142857142857,11.9265962235246,1,0,1,1,1,0,1,0,0,1,1,0,1,3,2121.204612,0,2910074.583,14235.46449,18.9,9,0.082481752,0.710218978,0.005109489,0,0,0,0.202189781,4.909523415,6.3,NA,72,26,8,NA,4,NA,8,707000106,0.051798179,0,0.500686178,0.003007361,0.012364324,0.00151353,0.041712357,0.388918073,0.501059322033898,0.237791932059448,1.74452554744526,0.00166248779040484,19.8087785332686,21968.4166666667,14460.0764392443,2.22916666666667,1.70939361036349,34.4166666666667,23.0590480499455,263621,413
"q[78]",0.986964497,0.004088085,0.220238214,0.580405854,0.827192558,0.977432103,1.144014276,1.419964015,2902.320887,1.000381931,78,"q","Upper Eau Claire","Bayfield",2742700,6,46.3,-91.5,416.83,25.6,1.85,0.687604537506843,NA,NA,NA,NA,NA,NA,NA,NA,162.529411764706,1331.28729605981,2183.87763874549,26.9758153995128,0.333762897105164,0.171319373301637,163.142857142857,11.9339921261591,1,0,1,1,1,0,1,0,0,1,1,0,1,3,0,0,4145742.211,19463.19028,27.6,8.7,0.075338753,0.780487805,0,0.005420054,0,0.002710027,0.13604336,4.252226291,7.8,NA,153,78,8.8,NA,4,NA,17.5862069,703000101,0.058667964,1.21e-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935,0.564356435643564,0.293729372937294,1.43478260869565,0.0022974104493779,18.4906976744186,6076.4,3523.29544602777,6.68,0.460434577328853,559.2,459.184821177704,30382,2796
"q[79]",0.40777284,0.002932298,0.167150628,0.16343605,0.289966683,0.378930403,0.498998374,0.805527401,3249.375966,0.999797655,79,"q","Wheeler","Oconto",439800,5,45.32,-88.47,118.57,10.67,NA,NA,2.77,NA,22.0433,NA,1.54464,NA,0.67578,NA,73.1470588235294,1608.47644261881,2559.32718563015,26.8268574683336,0.35668563150707,0.152812940745219,135.4,13.894984283377,0,0,0,0,0,0,0,0,0,0,0,1,1,3,257.064532,17.110919,1138697.774,7333.867373,10.5,4.5,0.268251273,0.522920204,0,0.008488964,0,0,0.200339559,3.290567441,3.8,17,145,91.5,7.3,0.009,4,NA,32.22222222,403010402,0.043492365,0.000226057,0.6003668,0.008456068,0.006002646,0.006178894,0.044175645,0.291101524,0.282894736842105,0.210526315789474,1.375,0.000741668728957771,17.0655172413793,3128.8,3753.9930340905,5.852,2.71983823048357,130,92.4959458571023,15644,650
"q[80]",1.145575836,0.004039548,0.22825598,0.667634939,0.987598262,1.165819481,1.337607442,1.473622669,3192.852422,0.999738999,80,"q","Whitefish","Douglas",2694000,5,46.19,-91.87,336.7,31.09,1.53333333333333,0.72665902136651,3.02,NA,6.1142,NA,8.15763,NA,9.78272,NA,167.294117647059,1480.63796491498,2414.74752241709,25.8470108857809,0.381126118897889,0.16869859387947,129.742857142857,11.6753709026431,1,0,1,0,1,0,1,0,1,1,1,1,1,3,1461.592314,12.549064,3433434.592,11850.80312,30.6,9,0.012466607,0.885129118,0,0,0,0,0.102404274,5.517984143,4.5,6.1,46.60210235,21,7.215383345,NA,4,NA,5.178011372,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503,4.09615384615385,1.26923076923077,4.14141414141414,0.0113623141802879,17.2430493273543,NA,NA,NA,NA,NA,NA,NA,NA
"q[81]",1.146598668,0.003679511,0.207792546,0.7157342,0.996304009,1.171903908,1.314201517,1.450426473,3189.185409,0.999456763,81,"q","Wolf","Vilas",2336100,16,46.15,-89.67,159.04,8.53,4.729375,1.43453346074604,NA,NA,NA,NA,NA,NA,NA,NA,91.3823529411765,1364.81661244193,2242.10734237367,25.77466120376,0.336165262003666,0.139145481180119,152.057142857143,12.2015979116114,1,0,1,1,0,0,1,0,0,1,0,0,0,0,2375.981655,14.787992,1631636.127,7087.222231,8.4,NA,0.049934297,0.654402102,0.005256242,0,0,0,0.290407359,1.622224191,1.4,18.65,156,89,7.2,0.045,4,NA,NA,705000201,0.05795126,6.37e-05,0.530356801,0.016239447,0.004555621,0.000323022,0.003844393,0.386665721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"q[82]",0.726510958,0.004566703,0.249357432,0.325198239,0.545233998,0.695147115,0.877885976,1.308437007,2981.528777,1.00126369,82,"q","Yellow","Burnett",2675200,5,45.92,-92.41,925.52,9.45,3.5825,1.07818906814467,3.82,1.07480230740355,18.90575,11.2635746281986,10.4585,4.92639173132324,18.08516,7.55455914456959,124.029411764706,1810.85211359293,2768.45001309192,29.0145801546011,0.333374077147671,0.128821408782466,141.428571428571,11.291031616198,1,1,1,1,1,0,1,1,0,1,1,0,1,3,126.109595,0,9241019.393,14716.34946,9.3,5.7,0.056894244,0.68875502,0,0.00334672,0.004685408,0.020749665,0.225568942,1.787760557,NA,NA,179,80,7.7,NA,4,NA,31.40350877,703000105,0.06736023,1.22e-05,0.718651938,0.023977508,0.00329099,0.055971322,0.029531182,0.101204588,1.46825396825397,0.55952380952381,2.28461538461538,0.00415632495543131,17.6079365079365,28641.25,14363.2176147965,1.15,0.0577350269189625,12.25,4.99165971062398,114565,49
